Brand,Model,Theft Rate (%),Province,Place,Hijacking_Rate,Crime_Level,Crime_Level_Num,Driver_Age,Claims,Vehicle_Value,Vehicle_Year,Annual_Mileage,Tracker,Alarm,Immobilizer,Married,Coverage,Usage,Parking,Theft_Rate,Area_Hijack,Premium
Suzuki,Swift,1.5,KwaZulu-Natal,Umlazi,4.2,High,1.5,58,0,1275322,2008,47301,0,0,0,1,Smart,Weekend Only,Garage,1.5,4.2,11196.25
Suzuki,Swift,1.5,KwaZulu-Natal,Inanda,3.5,Medium,1.3,18,0,636991,2011,30197,1,0,0,1,Third-Party,Business,Street,1.5,3.5,5016.8
Suzuki,Swift,1.5,KwaZulu-Natal,Mariannhill,2.9,Medium,1.3,19,2,1953818,2025,39428,1,0,0,0,Comprehensive,Weekend Only,Street,1.5,2.9,47179.5
Suzuki,Swift,1.5,KwaZulu-Natal,Mankweng,4.0,High,1.5,65,0,2505407,2026,13609,1,1,0,0,Third-Party,Business,Street,1.5,4.0,38867.95
Suzuki,Swift,1.5,KwaZulu-Natal,Berea,1.5,Low,1.0,46,0,2897855,2003,35588,0,1,0,0,Comprehensive,Occasional,Street,1.5,1.5,63813.84
Suzuki,Swift,1.5,KwaZulu-Natal,Plessislaer,2.8,Medium,1.3,50,1,932409,2022,28592,1,1,1,0,Smart,Daily Commute,Carport,1.5,2.8,5054.45
Suzuki,Swift,1.5,KwaZulu-Natal,Mountain Rise,3.8,High,1.5,27,0,3948202,2026,17920,0,0,1,1,Smart,Occasional,Street,1.5,3.8,61996.28
Suzuki,Swift,1.5,KwaZulu-Natal,Esikhaleni,4.5,High,1.5,67,0,3872205,2023,23829,0,1,0,1,Smart,Occasional,Street,1.5,4.5,68476.48
Suzuki,Swift,1.5,KwaZulu-Natal,Calcutta,1.0,Low,1.0,57,0,1898673,2013,9695,0,0,0,0,Smart,Business,Carport,1.5,1.0,28740.18
Suzuki,Swift,1.5,Western Cape,Cape Town CBD,2.5,Medium,1.3,38,0,2145503,2021,39644,0,0,0,0,Smart,Daily Commute,Street,1.5,2.5,42354.62
Suzuki,Swift,1.5,Western Cape,Khayelitsha,4.8,High,1.5,45,2,1939398,2002,21179,1,1,0,1,Comprehensive,Daily Commute,Street,1.5,4.8,47893.29
Suzuki,Swift,1.5,Western Cape,Rondebosch,1.2,Low,1.0,28,0,921316,2026,38984,1,0,0,1,Third-Party,Weekend Only,Carport,1.5,1.2,2326.09
Suzuki,Swift,1.5,Western Cape,Nyanga,4.0,High,1.5,51,0,2745327,2020,4134,0,1,0,0,Smart,Occasional,Garage,1.5,4.0,34069.23
Suzuki,Swift,1.5,Western Cape,Gugulethu,3.8,High,1.5,25,2,2860778,2016,4177,0,0,0,1,Comprehensive,Occasional,Carport,1.5,3.8,103123.22
Suzuki,Swift,1.5,Western Cape,Sea Point,1.5,Low,1.0,39,0,1426261,2012,20683,0,1,0,0,Smart,Business,Garage,1.5,1.5,19084.59
Suzuki,Swift,1.5,Western Cape,Philippi East,3.2,Medium,1.3,25,2,1566594,2007,33506,0,0,0,0,Smart,Weekend Only,Garage,1.5,3.2,26153.05
Suzuki,Swift,1.5,Western Cape,Delft,3.5,Medium,1.3,66,0,1989327,2011,19767,0,0,0,1,Smart,Daily Commute,Carport,1.5,3.5,32951.68
Suzuki,Swift,1.5,Western Cape,Mfuleni,4.2,High,1.5,32,0,3213610,2011,13693,0,0,0,0,Comprehensive,Occasional,Carport,1.5,4.2,82591.09
Suzuki,Swift,1.5,Western Cape,Harare,4.0,High,1.5,34,0,3276553,2011,6142,0,0,0,0,Third-Party,Occasional,Street,1.5,4.0,46692.85
Suzuki,Swift,1.5,Eastern Cape,Port Elizabeth,3.0,Medium,1.3,40,1,2351297,2026,46622,1,0,0,1,Third-Party,Occasional,Street,1.5,3.0,24446.44
Suzuki,Swift,1.5,Eastern Cape,Cambridge,3.5,Medium,1.3,41,2,1992527,2001,25028,0,0,0,0,Comprehensive,Business,Carport,1.5,3.5,65935.78
Suzuki,Swift,1.5,Eastern Cape,Kwazakele,4.2,High,1.5,62,0,227248,2009,28409,1,0,0,0,Smart,Business,Street,1.5,4.2,627.43
Suzuki,Swift,1.5,Eastern Cape,New Brighton,3.8,High,1.5,36,2,1191657,2022,4472,0,1,1,1,Smart,Daily Commute,Street,1.5,3.8,20821.3
Suzuki,Swift,1.5,Eastern Cape,Summerstrand,1.5,Low,1.0,22,1,221361,2008,17300,0,0,1,1,Comprehensive,Weekend Only,Carport,1.5,1.5,751.15
Suzuki,Swift,1.5,Eastern Cape,North End,2.0,Medium,1.3,49,0,3186919,2000,32549,1,0,0,0,Smart,Business,Garage,1.5,2.0,61348.54
Suzuki,Swift,1.5,Eastern Cape,Walmer,1.0,Low,1.0,61,0,2266489,2003,15018,0,1,1,0,Smart,Daily Commute,Garage,1.5,1.0,47436.61
Suzuki,Swift,1.5,Eastern Cape,Central,2.5,Medium,1.3,18,1,3221090,2022,14398,1,0,0,0,Comprehensive,Occasional,Garage,1.5,2.5,97759.5
Suzuki,Swift,1.5,Eastern Cape,Mount Road,3.5,Medium,1.3,40,1,2637978,2013,27826,1,0,0,0,Comprehensive,Daily Commute,Carport,1.5,3.5,79235.57
Suzuki,Swift,1.5,Eastern Cape,Stanford Terrace,1.2,Low,1.0,54,1,3171027,2015,5110,0,0,0,1,Smart,Daily Commute,Garage,1.5,1.2,76086.52
Suzuki,Swift,1.5,Mpumalanga,Witbank,3.5,Medium,1.3,25,2,2433079,2024,43094,0,0,0,0,Smart,Occasional,Garage,1.5,3.5,55209.82
Suzuki,Swift,1.5,Mpumalanga,Secunda,2.8,Medium,1.3,30,1,2332386,2017,15606,1,1,0,0,Third-Party,Occasional,Carport,1.5,2.8,27315.2
Suzuki,Swift,1.5,Mpumalanga,Vosman,4.0,High,1.5,25,2,1013253,2001,10801,0,0,0,1,Third-Party,Business,Garage,1.5,4.0,18717.82
Suzuki,Swift,1.5,Mpumalanga,Bethal,1.0,Low,1.0,40,0,2918881,2005,45994,0,1,0,0,Comprehensive,Occasional,Garage,1.5,1.0,53300.18
Suzuki,Swift,1.5,Mpumalanga,Middleburg,1.5,Low,1.0,60,0,1505346,2002,24955,1,1,0,1,Third-Party,Occasional,Street,1.5,1.5,8805.29
Suzuki,Swift,1.5,Limpopo,Polokwane,2.5,Medium,1.3,18,0,2152432,2019,33811,0,1,0,1,Smart,Weekend Only,Garage,1.5,2.5,39781.81
Suzuki,Swift,1.5,Limpopo,Mankweng,4.2,High,1.5,62,0,3185539,2018,5774,0,1,0,0,Smart,Occasional,Street,1.5,4.2,61788.85
Suzuki,Swift,1.5,North West,Mmabatho,4.0,High,1.5,68,0,3486645,2012,28822,0,0,0,0,Comprehensive,Weekend Only,Garage,1.5,4.0,84728.23
Suzuki,Swift,1.5,North West,Rustenburg,2.0,Medium,1.3,41,1,526910,2016,2258,0,1,1,1,Third-Party,Occasional,Garage,1.5,2.0,894.85
Suzuki,Swift,1.5,North West,Potchefstroom,1.2,Low,1.0,52,1,3195073,2013,8868,0,1,0,1,Third-Party,Business,Street,1.5,1.2,70930.39
Suzuki,Swift,1.5,Northern Cape,Kimberley,3.5,Medium,1.3,41,0,237367,2021,8817,0,0,0,1,Comprehensive,Occasional,Garage,1.5,3.5,370.3
Suzuki,Swift,1.5,Northern Cape,Upington,1.0,Low,1.0,34,1,745691,2010,40512,0,1,0,0,Smart,Daily Commute,Street,1.5,1.0,7694.92
Suzuki,Swift,1.5,Free State,Bloemfontein,3.0,Medium,1.3,22,0,2464936,2015,32856,0,1,0,1,Comprehensive,Daily Commute,Street,1.5,3.0,112613.47
Suzuki,Swift,1.5,Free State,Welkom,2.0,Medium,1.3,37,2,518093,2010,14092,1,0,0,0,Comprehensive,Occasional,Carport,1.5,2.0,2585.09
Toyota,Corolla Cross,1.2,Gauteng,Sandton,1.2,Low,1.0,38,0,893401,2017,33100,0,0,0,1,Comprehensive,Daily Commute,Garage,1.2,1.2,6076.55
Toyota,Corolla Cross,1.2,Gauteng,Midrand,2.5,Medium,1.3,57,0,889418,2001,18621,1,0,1,0,Comprehensive,Business,Carport,1.2,2.5,7158.77
Toyota,Corolla Cross,1.2,Gauteng,Ivory Park,4.5,High,1.5,48,0,686305,2022,38123,0,1,1,1,Third-Party,Occasional,Street,1.2,4.5,1978.2
Toyota,Corolla Cross,1.2,Gauteng,Roodepoort,3.8,High,1.5,63,2,2535476,2020,9904,1,0,0,0,Smart,Occasional,Garage,1.2,3.8,58272.66
Toyota,Corolla Cross,1.2,Gauteng,Bramley,2.0,Medium,1.3,53,0,2689025,2007,24985,0,1,0,0,Third-Party,Business,Garage,1.2,2.0,38455.28
Toyota,Corolla Cross,1.2,Gauteng,Honeydew,1.5,Low,1.0,28,2,2161274,2013,3158,0,0,0,0,Third-Party,Occasional,Street,1.2,1.5,47952.38
Toyota,Corolla Cross,1.2,Gauteng,Soweto,4.8,High,1.5,69,1,2134276,2001,35362,1,0,0,1,Comprehensive,Occasional,Street,1.2,4.8,73161.15
Toyota,Corolla Cross,1.2,Gauteng,Sandringham,3.2,Medium,1.3,32,1,3222566,2012,20134,0,1,1,0,Smart,Weekend Only,Garage,1.2,3.2,60944.85
Toyota,Corolla Cross,1.2,Gauteng,Akasia,2.8,Medium,1.3,36,1,732661,2009,18786,1,1,0,1,Comprehensive,Business,Garage,1.2,2.8,7351.23
Toyota,Corolla Cross,1.2,Gauteng,Midstream,1.0,Low,1.0,24,2,2442403,2007,27397,0,1,0,1,Comprehensive,Daily Commute,Carport,1.2,1.0,157095.28
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Durban North,1.3,Low,1.0,68,2,3918445,2006,12427,1,1,0,0,Comprehensive,Occasional,Garage,1.2,1.3,126505.92
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Umlazi,4.2,High,1.5,45,2,3949249,2012,12494,0,0,0,0,Third-Party,Occasional,Street,1.2,4.2,74960.98
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Inanda,3.5,Medium,1.3,68,0,3046262,2025,9490,0,0,0,1,Comprehensive,Weekend Only,Carport,1.2,3.5,63463.34
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Mariannhill,2.9,Medium,1.3,60,2,2867723,2023,28273,0,0,0,0,Third-Party,Occasional,Carport,1.2,2.9,38702.42
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Mankweng,4.0,High,1.5,22,1,3796041,2026,30504,0,1,0,0,Comprehensive,Weekend Only,Street,1.2,4.0,134208.68
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Berea,1.5,Low,1.0,22,0,3796536,2018,16760,0,1,0,0,Comprehensive,Weekend Only,Garage,1.2,1.5,92371.51
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Plessislaer,2.8,Medium,1.3,47,2,2698784,2023,40302,0,0,0,0,Smart,Weekend Only,Garage,1.2,2.8,47729.92
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Mountain Rise,3.8,High,1.5,49,0,379346,2014,7286,1,0,0,0,Third-Party,Weekend Only,Carport,1.2,3.8,566.82
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Esikhaleni,4.5,High,1.5,25,1,1995094,2021,3613,0,1,0,0,Smart,Daily Commute,Street,1.2,4.5,37082.6
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Calcutta,1.0,Low,1.0,27,2,861391,2001,47540,1,0,0,1,Comprehensive,Business,Carport,1.2,1.0,14257.5
Toyota,Corolla Cross,1.2,Western Cape,Cape Town CBD,2.5,Medium,1.3,55,0,3187502,2021,24963,1,0,0,1,Comprehensive,Business,Carport,1.2,2.5,77905.3
Toyota,Corolla Cross,1.2,Western Cape,Khayelitsha,4.8,High,1.5,64,0,455085,2004,34430,0,0,0,1,Third-Party,Occasional,Garage,1.2,4.8,1029.41
Toyota,Corolla Cross,1.2,Western Cape,Rondebosch,1.2,Low,1.0,49,0,2987848,2018,40419,0,0,0,1,Comprehensive,Business,Garage,1.2,1.2,78539.66
Toyota,Corolla Cross,1.2,Western Cape,Nyanga,4.0,High,1.5,65,0,1717428,2000,5552,0,1,0,0,Comprehensive,Weekend Only,Street,1.2,4.0,29648.2
Toyota,Corolla Cross,1.2,Western Cape,Gugulethu,3.8,High,1.5,45,0,1253198,2006,46638,0,0,0,0,Comprehensive,Weekend Only,Carport,1.2,3.8,15735.44
Toyota,Corolla Cross,1.2,Western Cape,Sea Point,1.5,Low,1.0,34,0,1882969,2017,25622,1,1,0,0,Third-Party,Daily Commute,Street,1.2,1.5,14817.81
Toyota,Corolla Cross,1.2,Western Cape,Philippi East,3.2,Medium,1.3,48,1,721062,2000,6996,0,0,1,1,Third-Party,Daily Commute,Street,1.2,3.2,4078.33
Toyota,Corolla Cross,1.2,Western Cape,Delft,3.5,Medium,1.3,25,0,2760003,2000,36232,0,0,0,1,Comprehensive,Occasional,Garage,1.2,3.5,65044.85
Toyota,Corolla Cross,1.2,Western Cape,Mfuleni,4.2,High,1.5,57,0,432308,2006,41050,0,0,0,0,Comprehensive,Business,Carport,1.2,4.2,2512.99
Toyota,Corolla Cross,1.2,Western Cape,Harare,4.0,High,1.5,42,2,3136401,2016,41013,0,0,0,0,Third-Party,Daily Commute,Carport,1.2,4.0,60131.0
Toyota,Corolla Cross,1.2,Eastern Cape,Port Elizabeth,3.0,Medium,1.3,26,0,2386503,2024,41379,0,0,0,1,Comprehensive,Weekend Only,Street,1.2,3.0,50746.94
Toyota,Corolla Cross,1.2,Eastern Cape,Cambridge,3.5,Medium,1.3,19,0,3492331,2005,33002,0,0,0,0,Third-Party,Weekend Only,Street,1.2,3.5,62184.93
Toyota,Corolla Cross,1.2,Eastern Cape,Kwazakele,4.2,High,1.5,32,0,3000366,2019,37868,1,1,0,0,Comprehensive,Daily Commute,Street,1.2,4.2,77565.17
Toyota,Corolla Cross,1.2,Eastern Cape,New Brighton,3.8,High,1.5,67,0,1589614,2011,6113,0,1,0,0,Comprehensive,Daily Commute,Carport,1.2,3.8,33350.08
Toyota,Corolla Cross,1.2,Eastern Cape,Summerstrand,1.5,Low,1.0,20,0,2294256,2019,28532,0,1,1,0,Smart,Daily Commute,Garage,1.2,1.5,52109.92
Toyota,Corolla Cross,1.2,Eastern Cape,North End,2.0,Medium,1.3,66,0,61825,2014,38861,1,0,0,0,Comprehensive,Business,Street,1.2,2.0,222.14
Toyota,Corolla Cross,1.2,Eastern Cape,Walmer,1.0,Low,1.0,53,2,2807627,2012,10124,0,1,0,1,Comprehensive,Weekend Only,Street,1.2,1.0,92692.33
Toyota,Corolla Cross,1.2,Eastern Cape,Central,2.5,Medium,1.3,21,0,530306,2011,23235,0,0,0,1,Comprehensive,Occasional,Carport,1.2,2.5,3118.99
Toyota,Corolla Cross,1.2,Eastern Cape,Mount Road,3.5,Medium,1.3,31,0,3978886,2020,27262,0,0,0,0,Smart,Business,Garage,1.2,3.5,96270.75
Toyota,Corolla Cross,1.2,Eastern Cape,Stanford Terrace,1.2,Low,1.0,58,0,2598469,2001,44996,0,1,0,0,Third-Party,Occasional,Garage,1.2,1.2,23701.37
Toyota,Corolla Cross,1.2,Mpumalanga,Witbank,3.5,Medium,1.3,58,0,596758,2020,5579,0,0,1,1,Smart,Daily Commute,Garage,1.2,3.5,1591.28
Toyota,Corolla Cross,1.2,Mpumalanga,Secunda,2.8,Medium,1.3,42,0,2423066,2017,27619,0,0,0,1,Smart,Daily Commute,Street,1.2,2.8,47832.23
Toyota,Corolla Cross,1.2,Mpumalanga,Vosman,4.0,High,1.5,67,0,1266916,2003,23829,0,1,1,0,Smart,Weekend Only,Carport,1.2,4.0,13581.86
Toyota,Corolla Cross,1.2,Mpumalanga,Bethal,1.0,Low,1.0,27,0,2026109,2009,11571,0,0,0,0,Smart,Weekend Only,Carport,1.2,1.0,35645.82
Toyota,Corolla Cross,1.2,Mpumalanga,Middleburg,1.5,Low,1.0,38,0,3891171,2010,22912,0,0,0,0,Smart,Daily Commute,Garage,1.2,1.5,71819.89
Toyota,Corolla Cross,1.2,Limpopo,Polokwane,2.5,Medium,1.3,53,1,2428254,2020,42334,0,1,0,1,Comprehensive,Occasional,Carport,1.2,2.5,55433.61
Toyota,Corolla Cross,1.2,Limpopo,Mankweng,4.2,High,1.5,29,1,435950,2005,44001,1,0,0,0,Comprehensive,Business,Garage,1.2,4.2,3111.38
Toyota,Corolla Cross,1.2,North West,Mmabatho,4.0,High,1.5,44,1,2952390,2005,36341,1,1,0,1,Smart,Daily Commute,Street,1.2,4.0,70335.18
Toyota,Corolla Cross,1.2,North West,Rustenburg,2.0,Medium,1.3,57,0,1402882,2008,14663,1,0,0,0,Smart,Occasional,Carport,1.2,2.0,11683.88
Toyota,Corolla Cross,1.2,North West,Potchefstroom,1.2,Low,1.0,19,0,3018316,2019,24104,0,0,0,0,Smart,Daily Commute,Garage,1.2,1.2,78207.11
Toyota,Corolla Cross,1.2,Northern Cape,Kimberley,3.5,Medium,1.3,30,0,3371689,2012,44323,0,1,0,0,Smart,Weekend Only,Carport,1.2,3.5,57747.86
Toyota,Corolla Cross,1.2,Northern Cape,Upington,1.0,Low,1.0,49,0,611990,2004,43970,0,0,0,0,Comprehensive,Occasional,Street,1.2,1.0,4433.42
Toyota,Corolla Cross,1.2,Free State,Bloemfontein,3.0,Medium,1.3,48,0,488993,2005,47771,1,0,0,1,Comprehensive,Business,Street,1.2,3.0,2653.66
Toyota,Corolla Cross,1.2,Free State,Welkom,2.0,Medium,1.3,33,1,3651915,2003,19640,0,0,0,0,Comprehensive,Weekend Only,Carport,1.2,2.0,112467.59
Isuzu,D-Max,2.0,Gauteng,Sandton,1.2,Low,1.0,49,2,1902747,2005,19511,1,0,1,0,Smart,Daily Commute,Carport,2.0,1.2,29806.44
Isuzu,D-Max,2.0,Gauteng,Midrand,2.5,Medium,1.3,49,0,3492471,2017,34699,1,0,0,0,Comprehensive,Daily Commute,Street,2.0,2.5,78522.89
Isuzu,D-Max,2.0,Gauteng,Ivory Park,4.5,High,1.5,51,1,2456123,2012,46654,0,0,0,0,Comprehensive,Business,Street,2.0,4.5,119118.16
Isuzu,D-Max,2.0,Gauteng,Roodepoort,3.8,High,1.5,28,0,2758261,2022,30892,0,0,0,0,Comprehensive,Daily Commute,Carport,2.0,3.8,79795.27
Isuzu,D-Max,2.0,Gauteng,Bramley,2.0,Medium,1.3,27,0,2778123,2002,3049,0,0,1,0,Smart,Business,Garage,2.0,2.0,69802.17
Isuzu,D-Max,2.0,Gauteng,Honeydew,1.5,Low,1.0,32,0,3169919,2009,39951,0,1,0,0,Comprehensive,Business,Garage,2.0,1.5,109120.42
Isuzu,D-Max,2.0,Gauteng,Soweto,4.8,High,1.5,34,0,3798462,2003,4301,0,1,0,0,Comprehensive,Daily Commute,Garage,2.0,4.8,110899.78
Isuzu,D-Max,2.0,Gauteng,Sandringham,3.2,Medium,1.3,57,2,3417010,2024,31497,0,0,0,1,Comprehensive,Occasional,Street,2.0,3.2,103590.18
Isuzu,D-Max,2.0,Gauteng,Akasia,2.8,Medium,1.3,35,1,3027474,2014,47065,0,0,0,0,Third-Party,Business,Street,2.0,2.8,86663.53
Isuzu,D-Max,2.0,Gauteng,Midstream,1.0,Low,1.0,26,0,3695156,2011,46120,0,1,0,1,Smart,Daily Commute,Street,2.0,1.0,93574.67
Isuzu,D-Max,2.0,KwaZulu-Natal,Durban North,1.3,Low,1.0,42,2,1069154,2014,33149,1,0,0,1,Smart,Business,Garage,2.0,1.3,20540.78
Isuzu,D-Max,2.0,KwaZulu-Natal,Umlazi,4.2,High,1.5,57,0,869471,2020,44130,1,0,1,0,Comprehensive,Weekend Only,Garage,2.0,4.2,3547.32
Isuzu,D-Max,2.0,KwaZulu-Natal,Inanda,3.5,Medium,1.3,31,0,3069605,2024,37966,1,0,0,0,Comprehensive,Occasional,Garage,2.0,3.5,49580.9
Isuzu,D-Max,2.0,KwaZulu-Natal,Mariannhill,2.9,Medium,1.3,42,2,1883391,2025,45705,0,1,0,1,Comprehensive,Occasional,Street,2.0,2.9,33802.76
Isuzu,D-Max,2.0,KwaZulu-Natal,Mankweng,4.0,High,1.5,67,1,1022433,2025,48698,0,0,0,1,Third-Party,Business,Street,2.0,4.0,16038.48
Isuzu,D-Max,2.0,KwaZulu-Natal,Berea,1.5,Low,1.0,39,0,3565239,2009,44501,0,0,0,0,Comprehensive,Occasional,Garage,2.0,1.5,69207.97
Isuzu,D-Max,2.0,KwaZulu-Natal,Plessislaer,2.8,Medium,1.3,69,0,3249612,2011,26889,0,1,0,0,Smart,Business,Carport,2.0,2.8,99417.67
Isuzu,D-Max,2.0,KwaZulu-Natal,Mountain Rise,3.8,High,1.5,47,2,1789082,2025,4695,0,1,1,0,Comprehensive,Weekend Only,Street,2.0,3.8,28144.15
Isuzu,D-Max,2.0,KwaZulu-Natal,Esikhaleni,4.5,High,1.5,37,0,3775835,2021,8645,0,1,0,1,Smart,Occasional,Street,2.0,4.5,56777.93
Isuzu,D-Max,2.0,KwaZulu-Natal,Calcutta,1.0,Low,1.0,38,0,3288890,2007,27105,0,0,0,1,Comprehensive,Daily Commute,Carport,2.0,1.0,87670.05
Isuzu,D-Max,2.0,Western Cape,Cape Town CBD,2.5,Medium,1.3,61,1,2895144,2020,10149,0,1,0,0,Third-Party,Occasional,Street,2.0,2.5,48110.48
Isuzu,D-Max,2.0,Western Cape,Khayelitsha,4.8,High,1.5,49,0,484524,2020,17032,0,0,1,0,Third-Party,Occasional,Street,2.0,4.8,825.54
Isuzu,D-Max,2.0,Western Cape,Rondebosch,1.2,Low,1.0,68,0,2563422,2002,24243,1,1,0,0,Third-Party,Business,Carport,2.0,1.2,43748.91
Isuzu,D-Max,2.0,Western Cape,Nyanga,4.0,High,1.5,63,0,1188182,2006,47915,1,0,0,0,Comprehensive,Daily Commute,Carport,2.0,4.0,22523.67
Isuzu,D-Max,2.0,Western Cape,Gugulethu,3.8,High,1.5,66,2,3782034,2017,45426,1,1,0,1,Comprehensive,Daily Commute,Street,2.0,3.8,170156.81
Isuzu,D-Max,2.0,Western Cape,Sea Point,1.5,Low,1.0,38,1,2183402,2026,12433,0,0,0,0,Third-Party,Occasional,Street,2.0,1.5,26447.57
Isuzu,D-Max,2.0,Western Cape,Philippi East,3.2,Medium,1.3,52,1,3875501,2002,26887,1,0,1,1,Comprehensive,Daily Commute,Carport,2.0,3.2,107309.5
Isuzu,D-Max,2.0,Western Cape,Delft,3.5,Medium,1.3,49,0,399535,2014,19379,0,0,0,0,Third-Party,Daily Commute,Carport,2.0,3.5,954.96
Isuzu,D-Max,2.0,Western Cape,Mfuleni,4.2,High,1.5,47,0,361065,2001,8865,0,0,0,1,Comprehensive,Occasional,Carport,2.0,4.2,1359.93
Isuzu,D-Max,2.0,Western Cape,Harare,4.0,High,1.5,56,0,1966131,2014,15610,1,1,0,0,Smart,Daily Commute,Garage,2.0,4.0,18914.13
Isuzu,D-Max,2.0,Eastern Cape,Port Elizabeth,3.0,Medium,1.3,66,0,1888175,2012,25880,0,1,0,1,Smart,Occasional,Carport,2.0,3.0,23254.82
Isuzu,D-Max,2.0,Eastern Cape,Cambridge,3.5,Medium,1.3,29,0,1182939,2023,12715,1,1,0,1,Smart,Weekend Only,Carport,2.0,3.5,8678.79
Isuzu,D-Max,2.0,Eastern Cape,Kwazakele,4.2,High,1.5,58,0,216857,2019,4631,0,0,0,1,Third-Party,Daily Commute,Garage,2.0,4.2,218.67
Isuzu,D-Max,2.0,Eastern Cape,New Brighton,3.8,High,1.5,64,2,1296513,2009,35031,0,0,0,0,Comprehensive,Daily Commute,Garage,2.0,3.8,42753.76
Isuzu,D-Max,2.0,Eastern Cape,Summerstrand,1.5,Low,1.0,35,0,681688,2023,42452,0,1,0,0,Third-Party,Daily Commute,Carport,2.0,1.5,2623.06
Isuzu,D-Max,2.0,Eastern Cape,North End,2.0,Medium,1.3,38,0,156847,2023,15830,1,1,1,0,Smart,Business,Street,2.0,2.0,229.12
Isuzu,D-Max,2.0,Eastern Cape,Walmer,1.0,Low,1.0,30,2,2950445,2023,26596,0,0,0,0,Comprehensive,Weekend Only,Garage,2.0,1.0,82675.72
Isuzu,D-Max,2.0,Eastern Cape,Central,2.5,Medium,1.3,38,1,1709204,2023,45484,1,0,0,0,Comprehensive,Occasional,Carport,2.0,2.5,19992.87
Isuzu,D-Max,2.0,Eastern Cape,Mount Road,3.5,Medium,1.3,25,0,3088635,2007,31220,0,0,0,0,Comprehensive,Daily Commute,Street,2.0,3.5,112493.18
Isuzu,D-Max,2.0,Eastern Cape,Stanford Terrace,1.2,Low,1.0,63,2,3927921,2015,27772,0,0,0,0,Comprehensive,Daily Commute,Street,2.0,1.2,242462.52
Isuzu,D-Max,2.0,Mpumalanga,Witbank,3.5,Medium,1.3,57,1,3318777,2024,39811,1,0,1,0,Smart,Occasional,Carport,2.0,3.5,43275.79
Isuzu,D-Max,2.0,Mpumalanga,Secunda,2.8,Medium,1.3,63,0,2681797,2015,7116,0,1,0,0,Comprehensive,Weekend Only,Carport,2.0,2.8,66418.27
Isuzu,D-Max,2.0,Mpumalanga,Vosman,4.0,High,1.5,24,0,319718,2001,18303,0,0,0,0,Smart,Weekend Only,Garage,2.0,4.0,1261.24
Isuzu,D-Max,2.0,Mpumalanga,Bethal,1.0,Low,1.0,40,0,961036,2008,21517,0,0,0,1,Comprehensive,Occasional,Street,2.0,1.0,7017.05
Isuzu,D-Max,2.0,Mpumalanga,Middleburg,1.5,Low,1.0,61,0,1417921,2007,3636,0,1,0,1,Third-Party,Occasional,Street,2.0,1.5,12747.29
Isuzu,D-Max,2.0,Limpopo,Polokwane,2.5,Medium,1.3,49,0,245326,2010,43590,0,1,0,0,Comprehensive,Daily Commute,Street,2.0,2.5,630.48
Isuzu,D-Max,2.0,Limpopo,Mankweng,4.2,High,1.5,28,2,1452880,2025,28802,0,1,0,1,Comprehensive,Occasional,Carport,2.0,4.2,28517.9
Isuzu,D-Max,2.0,North West,Mmabatho,4.0,High,1.5,39,2,607526,2000,9811,1,0,0,0,Comprehensive,Business,Carport,2.0,4.0,8696.78
Isuzu,D-Max,2.0,North West,Rustenburg,2.0,Medium,1.3,39,0,1464896,2020,17223,0,0,0,0,Smart,Daily Commute,Carport,2.0,2.0,16267.15
Isuzu,D-Max,2.0,North West,Potchefstroom,1.2,Low,1.0,60,0,2601346,2010,12581,1,1,0,0,Third-Party,Daily Commute,Street,2.0,1.2,31169.45
Isuzu,D-Max,2.0,Northern Cape,Kimberley,3.5,Medium,1.3,42,0,1673747,2017,22919,0,0,0,0,Comprehensive,Occasional,Garage,2.0,3.5,18221.93
Isuzu,D-Max,2.0,Northern Cape,Upington,1.0,Low,1.0,39,1,2123473,2025,19482,0,1,1,1,Comprehensive,Occasional,Street,2.0,1.0,44739.96
Isuzu,D-Max,2.0,Free State,Bloemfontein,3.0,Medium,1.3,45,0,669766,2020,4604,0,0,0,0,Smart,Business,Carport,2.0,3.0,4608.14
Isuzu,D-Max,2.0,Free State,Welkom,2.0,Medium,1.3,46,0,653684,2014,2207,0,1,0,0,Comprehensive,Business,Street,2.0,2.0,7123.12
Hyundai,Grand i10,1.0,Gauteng,Sandton,1.2,Low,1.0,30,2,2154320,2023,30390,0,0,0,0,Comprehensive,Daily Commute,Carport,1.0,1.2,87515.24
Hyundai,Grand i10,1.0,Gauteng,Midrand,2.5,Medium,1.3,35,2,2398971,2008,10463,0,0,0,0,Third-Party,Daily Commute,Street,1.0,2.5,68545.56
Hyundai,Grand i10,1.0,Gauteng,Ivory Park,4.5,High,1.5,19,0,3996607,2008,38446,0,0,0,0,Comprehensive,Occasional,Street,1.0,4.5,151855.88
